DOI,Country Code,Institutions
10.1080/03772063.2023.2245350,IN,"Sant Longowal Inst Engn & Technol,Ctr Dev Adv Comp C DAC"
10.1016/j.scib.2023.04.003,"CN,JP","Univ Sci & Technol China,Univ Sci Technol China,Henan Key Lab Quantum Informat & Cryptog,Okinawa Inst Sci & Technol Grad Univ,NTT Basic Res Labs,Res Ctr Theoret Quantum Phys,Natl Inst Informat,Grad Univ Adv Studies"
10.1103/PhysRevD.103.094501,US,"Univ Washington,CALTECH"
10.1002/aisy.202200079,GB,Univ Glasgow
10.1038/srep37495,AU,Macquarie Univ
10.1038/s41586-018-0717-7,US,Yale Univ
10.1103/PhysRevLett.120.083602,"CN,US","NIST,Univ Colorado,Tsinghua Univ,Tsinghua Natl Lab Informat Sci & Technol TNList"
10.1109/TDSC.2023.3313934,"BR,IT,US","Fed Univ Parana UFPR,Politecn Torino,Kent State Univ,Univ Trento"
10.1103/PhysRevA.101.042336,US,Univ Pittsburgh
10.1103/PhysRevB.98.060501,"JP,US","RIKEN,Univ Tokyo,Natl Inst Adv Ind Sci & Technol,Univ Maryland,NIST"
10.1038/s41567-022-01929-w,"AU,US","MIT,Univ Sydney,Quantum Nanoelect Lab,Amazon Web Serv Ctr Quantum Comp,Atlantic Quantum Corp"
10.1038/s41534-019-0148-9,CN,"South China Normal Univ,Shanxi Univ"
10.1103/PhysRevA.95.022327,US,NIST
10.1109/TASC.2024.3350602,IT,"Fdn Bruno Kessler FBK,INFN,INFN Milano Bicocca,Univ Salerno,Salerno Grp,Univ Milano Bicocca,Ist Nazl Ric Metrol INRiM,Univ Salento,CNR,CNR FBK,Univ Sannio,Univ Trento"
10.1116/6.0003368,CN,"Gusu Lab Mat,Chinese Acad Sci"
10.1088/1742-5468/2015/02/P02013,CN,"Nanjing Normal Univ,Chinese Acad Sci"
10.1038/s41534-019-0128-0,US,"Univ Chicago,US Army Res Lab,Univ Massachusetts"
10.1364/OPTICA.2.000832,"JP,US","NTT Corp,NIST"
10.1103/PRXQuantum.5.010323,"DK,NO,ES,SE","Lund Univ,Univ Copenhagen,Univ Autonoma Madrid,CSIC,Norwegian Univ Sci & Technol"
10.1103/PhysRevB.81.241202,"AU,GB","Macquarie Univ,Univ London Imperial Coll Sci Technol & Med"
10.1016/j.physleta.2022.128142,CN,Huazhong Univ Sci & Technol
10.1038/s41467-020-16988-x,"DK,CH,US","Univ Copenhagen,Microsoft Quantum Lab Copenhagen,Purdue Univ,BM Res Zurich"
10.1103/PhysRevA.110.023726,IN,Indian Inst Technol Guwahati
10.1103/PRXQuantum.2.020328,"BR,DE,ES,US","Univ Basque Country UPV EHU,Univ Fed Goias,Basque Fdn Sci,IQM,Oak Ridge Natl Lab,Amazon Web Serv"
10.1063/5.0047690,"RU,GB","Moscow Inst Phys & Technol,Skolkovo Inst Sci & Technol,Royal Holloway Univ London,Natl Phys Lab"
10.1103/PhysRevB.92.075143,"IL,GB","Ben Gurion Univ Negev,Univ Surrey"
10.1103/PhysRevA.105.032621,RU,"Russian Quantum Ctr,Moscow Inst Phys & Technol,Natl Univ Sci & Technol MISIS"
10.1103/PhysRevE.99.062223,"RU,KR","Lobachevsky State Univ Nizhny Novgorod,Chonnam Natl Univ,Dukhov All Russia Res Inst Automat VNIIA,Natl Res Univ Higher Sch Econ HSE MIEM"
10.1007/s10946-015-9530-z,RU,Russian Acad Sci
10.1103/PhysRevX.8.021003,"CH,US","Swiss Fed Inst Technol,Stanford Univ"
10.1103/PhysRevA.102.062609,"IN,ES","Indian Inst Technol Kharagpur,Univ Zaragoza"
10.1088/1367-2630/ab5ca5,"IN,JP,SE","Chalmers Univ Technol,Indian Inst Sci,NTT Basic Res Labs"
10.1103/PRXQuantum.3.010329,US,"AWS Ctr Quantum Comp,CALTECH,Yale Univ,Univ Chicago,Stanford Univ"
10.1103/PhysRevA.91.013825,CN,"Fuzhou Univ,Tsinghua Univ"
10.1116/6.0000918,US,NYU
10.1103/PhysRevA.87.060303,CH,ETH
10.1007/s11128-018-2002-y,RU,"Dukhov Res Inst Automat VNIIA,Natl Res Nucl Univ MEPhI,Russian Acad Sci,Natl Res Univ"
10.1103/PhysRevA.95.022314,DE,Univ Saarland
10.1103/PhysRevB.100.035407,"FI,JP,US","RIKEN,Aalto Univ,Natl Inst Quantum & Radiol Sci & Technol,Univ Michigan"
10.1063/1.3659896,"KR,GB","Univ Cambridge,Chungbuk Natl Univ"
10.1088/1367-2630/aad4e7,CN,"Zhejiang Univ,Univ Sci & Technol China,Tsinghua Univ"
10.1088/0256-307X/40/4/047302,CN,"Tsinghua Univ,Beijing Acad Quantum Informat Sci,Chinese Acad Sci,Yangtze Delta Reg Ind Innovat Ctr Quantum & Inform,Frontier Sci Ctr Quantum Informat"
10.1103/PhysRevLett.126.253602,SE,Chalmers Univ Technol
10.1080/09500340.2016.1246679,"EG,SA","Prince Sattam Bin Abdulaziz Univ,Al Baha Univ,Assiut Univ"
10.1103/PhysRevA.86.032311,"CA,DE,GB","Univ Waterloo,Univ Saarland,Univ Victoria"
10.1088/1367-2630/ad6bb6,CZ,Palacky Univ
10.1103/PhysRevApplied.18.014054,"CN,FR,US","Florida State Univ,Chinese Acad Sci,Aix Marseille Univ"
10.1088/1674-1056/abeee6,CN,"Chinese Acad Sci,Univ Chinese Acad Sci,CAS Ctr Excellence Superconducting Elect CENSE,ShanghaiTech Univ"
10.1103/PhysRevA.94.053817,DK,Aarhus Univ
10.1038/s41586-023-06312-0,DE,"Univ Hamburg,Hamburg Ctr Ultrafast Imaging"
10.1103/PhysRevA.92.042333,DE,Univ Saarland
10.1103/PhysRevA.104.053509,NL,Delft Univ Technol
10.1038/s43588-022-00351-9,CN,"Zhejiang Univ,Tsinghua Univ,Alibaba Zhejiang Univ Joint Res Inst Frontier Tec,Beijing Inst Math Sci & Applicat,Shanghai Qi Zhi Inst"
10.1103/PRXQuantum.4.020355,US,Yale Univ
10.1007/s12598-018-1109-8,CN,Tsinghua Univ
10.1088/1367-2630/18/1/013025,"CN,JP,US","RIKEN,Univ Michigan,Hangzhou Normal Univ,Fuzhou Univ"
10.1103/PhysRevLett.129.160602,"CN,JP","Chinese Acad Sci,Univ Chinese Acad Sci,Beijing Acad Quantum Informat Sci,RIKEN Cluster Pioneering Res,UCAS,Songshan Lake Mat Lab"
10.1103/PhysRevLett.119.183602,"AT,KR,GB","Imperial Coll London,TU Wien,Korea Inst Adv Study"
10.1038/NPHYS3930,US,"Google Inc,Univ Calif Santa Barbara,CUNY,Tulane Univ"
10.1103/PhysRevA.90.062344,"FR,US","INRIA Paris Rocquencourt,Yale Univ"
10.1287/ijoc.2024.0551,"DE,CH","Univ Erlangen Nurnberg,Fraunhofer Inst Integrated Circuits,IBM Research Europe Zurich"
10.1364/OE.26.017849,"RU,US","Texas A&M Univ,Moscow MV Lomonosov State Univ,Russian Quantum Ctr,AN Tupolev Kazan Natl Res Tech Univ,Kurchatov Inst Natl Res Ctr"
10.1103/PhysRevB.95.134501,US,Yale Univ
10.1103/PhysRevLett.109.123602,CA,McGill Univ
10.1063/1.4801503,TW,"Acad Sinica,Natl Chang Hua Univ Educ,Natl Chung Hsing Univ"
10.1103/PhysRevMaterials.3.083403,AU,"Univ Melbourne,Univ New South Wales"
10.1088/1367-2630/aafb8e,"DE,NL","Leiden Univ,Delft Univ Technol,Forschungszentrum Juelich"
10.1103/PhysRevA.97.022115,"FI,RU,CH","Moscow Inst Phys & Technol,Swiss Fed Inst Technol,Aalto Univ"
10.1063/5.0068255,CN,"Beijing Acad Quantum Informat Sci,Tsinghua Univ,Chinese Acad Sci"
10.1103/PhysRevApplied.11.044080,CN,"Chinese Acad Sci,UCAS,USTC,Songshan Lake Mat Lab"
10.1103/PhysRevB.109.144502,US,Univ Chicago
10.1088/1367-2630/15/11/115003,"CN,JP,KR,US","RIKEN,Univ Michigan,Hangzhou Normal Univ,Korea Univ"
10.1103/PRXQuantum.3.020302,US,Stanford Univ
10.1038/s41567-022-01671-3,US,"Univ Chicago,CALTECH,Rutgers State Univ,Purdue Univ"
10.3389/fphy.2023.1215468,CN,"Tsinghua Univ,Beijing Natl Res Ctr Informat Sci & Technol"
10.1021/acsnano.2c07913,US,"Northwestern Univ,Rigetti Comp,US DOE,Fermi Natl Accelerator Lab FNAL"
10.1088/1361-6633/ad6805,"ES,US","Johns Hopkins Univ,Univ Southern Calif,Univ Basque Country,IKERBASQUE Basque Fdn Sci,Univ Basque Country UPV EHU"
10.1063/1.4791768,CN,Nanjing Univ
10.1038/s42005-024-01845-w,CN,"Peking Univ,Zhejiang Univ"
10.1103/PhysRevX.6.011022,US,"Yale Univ,Univ Pittsburgh"
10.1103/PhysRevApplied.19.044001,DE,"Tech Univ Munich,Bayer Akad Wissensch,Saarland Univ,Munich Ctr Quantum Sci & Technol MCQST"
10.1103/PhysRevA.99.012309,"CN,SE","Lund Univ,Zhejiang Univ,Tsinghua Univ,Hong Kong Polytech Univ"
10.1088/1361-6528/ac5f2e,GB,Univ Glasgow
10.1103/PhysRevLett.128.150501,"CN,JP,US","Chinese Acad Sci,RIKEN Cluster Pioneering Res,RIKEN Ctr Quantum Comp RQC,Univ Michigan,Zhejiang Univ,Univ Chinese Acad Sci"
10.1103/PhysRevB.105.L081405,US,"CALTECH,Univ Calif Davis"
10.1038/s41534-021-00510-2,CN,Beijing Acad Quantum Informat Sci
10.1103/PhysRevB.89.144508,"RS,US","Harvard Univ,Univ Belgrade,Univ Calif"
10.1016/j.physc.2013.08.007,"CN,SG","Jiangxi Normal Univ,Wuhan Univ,Inst High Performance Comp"
10.1038/s41534-024-00917-7,"CA,US","Google Quantum AI,Univ Sherbrooke,Univ Maryland"
10.1038/s41467-017-00961-2,"AU,NL,SG","Delft Univ Technol,Ctr Quantum Technol,Singapore Univ Technol & Design,Univ Technol Sydney"
10.22331/q-2021-06-10-474,"AT,CA,ES","Austrian Acad Sci,Univ Sherbrooke,Univ Innsbruck,Inst Fis Fundamental IFF CSIC"
10.3390/mi13040591,CN,Zhejiang Sci Tech Univ
10.1088/1555-6611/27/1/015202,CN,"Fuzhou Univ,Harbin Inst Technol"
10.1038/NPHYS2900,"CH,US","Univ So Calif,ETH,Microsoft Res,Univ Calif Santa Barbara"
10.1038/s41586-019-1386-x,US,Stanford Univ
10.1103/PhysRevA.103.032609,CN,"West Anhui Univ,Anhui Xinhua Univ,South China Normal Univ"
10.1103/PhysRevApplied.17.054018,US,Univ Southern Calif
10.1088/2058-9565/aca92d,US,"Computat Sci & Engn Div,Duke Univ"
10.1038/s41467-023-42057-0,"CN,DE,JP,SE","Chinese Acad Sci,Univ Chinese Acad Sci,Univ Stuttgart,Chalmers Univ Technol,Tokyo Univ Sci,RIKEN"
10.1103/PhysRevB.94.035441,"CN,CH,US","Soochow Univ,Princeton Univ,ETH"
10.1126/science.aay0600,CN,"Zhejiang Univ,Chinese Acad Sci,Univ Chinese Acad Sci,Beijing Computat Sci Res Ctr,Univ Sci & Technol China"
10.1103/PhysRevA.90.062305,US,"Princeton Univ,CUNY"
10.1103/PhysRevLett.121.220502,US,Univ Southern Calif
10.1063/5.0017749,IL,"Tel Aviv Univ,Ariel Univ"
10.1103/PhysRevB.87.144516,"CN,JP,US","Fudan Univ,RIKEN,Tsinghua Univ,Beijing Computat Sci Res Ctr,Univ Michigan"
10.1103/PhysRevA.102.062611,"DE,CH","IBM Res Zurich,Rhein Westfal TH Aachen,Tech Univ Munich"
10.1103/PhysRevB.100.085405,"FI,US,GB","Aalto Univ,SUNY Stony Brook"
10.1103/PhysRevA.85.022324,CN,"Chinese Acad Sci,Wuhan Natl Lab Optoelect,Univ Sci & Technol China,Tsinghua Univ,Hunan Inst Humanities Sci & Technol"
10.1088/1674-1056/aca7f3,CN,"Chinese Acad Sci,Univ Chinese Acad Sci,Chinese Univ Hong Kong,Int Ctr Theoret Phys Asia Pacific,Songshan Lake Mat Lab,Beijing Acad Quantum Informat Sci"
10.1103/PhysRevApplied.18.034062,BG,"Bulgarian Acad Sci,St Kliment Ohridski Univ Sofia"
10.1016/j.physleta.2015.03.023,RU,"Bauman Moscow State Tech Univ,Russian Acad Sci,Russian Quantum Ctr,State Univ"
10.1103/PhysRevX.10.021054,"DK,IR","Sharif Univ Technol,Inst Res Fundamental Sci IPM,Aarhus Univ"
10.1038/s41598-019-49657-1,"DK,GR,CH","Aarhus Univ,Swiss Fed Inst Technol,FORTH"
10.1063/5.0088879,CN,"Univ Sci & Technol China,Shanghai Res Ctr Quantum Sci"
10.1103/PhysRevB.102.094518,ES,"CSIC,Univ Autonoma Madrid"
10.1038/s41467-023-38247-5,US,"IBM TJ Watson Res Ctr,IBM Almaden Res Ctr"
10.1016/j.optlastec.2022.108992,CN,"Nanchang Univ,Tsinghua Univ,East China Jiaotong Univ"
10.1103/PhysRevB.106.115304,"DE,PL,GB","Univ Bayreuth,Wroclaw Univ Sci & Technol,Heriot Watt Univ,Univ Munster"
10.1103/PhysRevLett.127.107701,"KR,US","Univ Chicago,Rutgers State Univ,Univ Calif Berkeley,Samsung Elect"
10.1021/acs.jctc.2c00807,"SE,GB","Chalmers Univ Technol,UK Res & Innovat UKRI,AstraZeneca"
10.1088/1361-6463/acf7cf,KR,Seoul Natl Univ
10.1103/PhysRevB.88.035121,"NL,US","Leiden Univ,Harvard Univ"
10.1109/TASC.2022.3218072,"FR,DE,IT,GB","INFN Lab Nazl Frascati,Univ Salerno,IFN CNR,CNR SPIN,Univ Sannio,INFN,Ruhr Univ Bochum,Leibniz Inst Photon Technol,ISASI CNR,Loughborough Univ"
10.1109/ACCESS.2023.3289005,QA,Hamad Bin Khalifa Univ
10.1103/PhysRevLett.129.140502,"SG,US,GB","CALTECH,Univ Cambridge,Natl Univ Singapore"
10.1063/5.0230973,RU,"Bauman Moscow State Tech Univ,VNIIA"
10.1103/PhysRevB.98.174505,"DE,RU,US","Princeton Univ,Karlsruhe Inst Technol,Natl Univ Sci & Technol MISIS"
10.1140/epjd/e2020-10218-1,AR,Natl Univ La Plata
10.1103/PhysRevLett.119.180801,US,"Washington Univ,Univ Rochester,Chapman Univ,Inst Mat Sci & Engn"
10.1088/1555-6611/ab4714,CN,Xuchang Univ
10.1103/PhysRevB.84.104527,"FI,US","Aalto Univ,NIST"
10.1103/PhysRevB.105.205115,"BR,IS","Univ Fed Fluminense,Ctr Brasileiro Pesquisas Fis,Univ Tecnol Peru,Univ Iceland,Sao Paulo State Univ"
10.1103/PhysRevLett.126.100403,US,"Washington Univ,Harvard Smithsonian Ctr Astrophys,Harvard Univ,MIT,NIST & Univ Maryland,Univ Maryland,CALTECH"
10.1038/s41598-019-56468-x,"BR,CN,FR,ES","Univ Basque Country,Univ Bordeaux,Univ Fed Sao Carlos,Univ Estadual Paulista Unesp,Shanghai Univ,IKERBASQUE"
10.1142/S0219749922500228,CN,Xuchang Univ
10.1021/acsnano.0c02979,"AU,DK,NL,GB","Microsoft Quantum Mat Lab Copenhagen,Univ Copenhagen,Univ Sydney,Tech Univ Denmark,Delft Univ Technol"
10.1038/nature19762,US,"Univ Calif Berkeley,Berkeley Ctr Quantum Informat & Computat"
10.1103/PhysRevApplied.14.064009,CN,South China Normal Univ
10.1038/s41534-023-00723-7,"FR,US","Univ Pittsburgh,Ecole Normale Super,Univ Illinois"
10.1088/1612-202X/ac83c2,CN,Harbin Inst Technol
10.3389/fphy.2018.00092,US,"Univ Los Andes,Univ Colorado,George Washington Univ"
10.1103/PhysRevB.100.075410,AR,"Ctr Atom Bariloche,Inst Balseiro,CONICET CNEA"
10.1103/PhysRevB.106.094516,"CZ,DE","Univ Hamburg,Charles Univ Prague,Helmholtz Zentrum Dresden Rossendorf,Tech Univ Kaiserslautern,Deutsch Elektronen Synchrotron DESY,Univ Bremen"
10.1103/PhysRevA.100.053843,DK,Univ Copenhagen
10.1103/PhysRevB.84.205109,US,"Harvard Univ,Boston Univ"
10.1103/PhysRevLett.126.210504,US,"Univ Calif Berkeley,Lawrence Berkeley Natl Lab,Univ Rochester,MIT"
10.1038/NPHYS3830,US,"Univ Calif Santa Barbara,Google Inc,Boston Univ"
10.1038/ncomms2920,"CA,US","D Wave Syst Inc,Simon Fraser Univ,Foundat Quest Inst"
10.1103/PhysRevA.105.033519,"DE,RU","Moscow Inst Phys & Technol,Natl Univ Sci & Technol MISIS,Russian Quantum Ctr,Dukhov Res Inst Automat VNIIA,Russian Acad Sci,Karlsruhe Inst Technol,Natl Res Univ,HSE Univ,Bauman Moscow State Tech Univ"
10.1103/PRXQuantum.5.030346,US,CALTECH
10.1038/nature13891,US,"Univ Calif Santa Barbara,Boston Univ,Google Inc"
10.1103/PRXQuantum.2.010324,"US,GB","Los Alamos Natl Lab,Sandia Natl Labs"
10.1103/PRXQuantum.5.030302,FI,Bluefors Oy
10.1103/PhysRevA.106.012441,"US,GB","Univ Oxford,Univ Calif Berkeley"
10.1038/s41534-023-00770-0,CN,"Fuzhou Univ,Chinese Acad Sci,Univ Chinese Acad Sci"
10.1088/1674-1056/26/9/094203,CN,"Chinese Acad Sci,Zhejiang Univ,Univ Chinese Acad Sci,Univ Sci & Technol China"
10.1103/PhysRevA.110.012463,CN,Hangzhou Normal Univ
10.1103/PhysRevA.106.062620,US,"Univ Southern Calif,NASA Ames Res Ctr,USRA Res Inst Adv Comp Sci RIACS,Univ New Mexico"
10.1038/s41598-018-19738-8,JP,"Osaka Univ,Natl Inst Informat & Commun Technol NICT,Univ Tokyo"
10.1063/1.4903777,US,Syracuse Univ
10.1103/PhysRevA.93.042307,"CN,JP,US","RIKEN,Univ Michigan,Hangzhou Normal Univ,Fuzhou Univ"
10.1103/PhysRevLett.129.250502,US,"Sandia Natl Labs,Princeton Univ"
10.1007/s11128-017-1686-8,"IT,SA","Al Imam Mohammad Ibn Saud Islamic Univ IMSIU,Abdus Salam Int Ctr Theoret Phys"
10.1038/s41534-020-0269-1,US,"Lab Phys Sci,MIT"
10.1038/s41534-022-00614-3,"CN,US","Alibaba Grp,Chinese Acad Sci,Songshan Lake Mat Lab,Alibaba Grp USA"
10.1103/PhysRevB.83.184510,FR,Univ Grenoble 1
10.1103/PhysRevApplied.20.064016,"CN,FI,US","Aalto Univ,Princeton Univ,Tsinghua Univ"
10.3762/bjnano.6.199,RU,"Moscow MV Lomonosov State Univ,Lukin Sci Res Inst Phys Problems,State Univ"
10.1103/PhysRevLett.121.123601,"AU,DE,CH,GB","Univ Queensland,Swiss Fed Inst Technol,Karlsruhe Inst Technol,Rhein Westfal TH Aachen,Univ Glasgow"
10.1063/1.4822436,US,"Univ Wisconsin,Univ Michigan"
10.1103/PhysRevB.96.045440,CH,Univ Basel
10.1103/PhysRevLett.118.130501,"DK,US","Univ Calif,Univ Copenhagen"
10.1103/PhysRevLett.128.160502,"CN,JP","Univ Sci & Technol China,Shanghai Res Ctr Quantum Sci,Chinese Acad Sci,Univ Chinese Acad Sci,RIKEN,Songshan Lake Mat Lab"
10.1063/5.0086751,CN,"Univ Sci & Technol China,Tsinghua Univ,Hefei Univ Technol,Nanjing Univ"
10.1103/PhysRevLett.123.240401,FI,"Aalto Univ,Univ Nacl Colombia"
10.1088/1367-2630/ab41ad,"FI,FR,DE,GB","Univ Kassel,Univ Turku,Aalto Univ,VTT Tech Res Ctr Finland,Loughborough Univ,Univ Ulm"
10.1038/NPHYS1710,"CA,US","Yale Univ,Princeton Univ,Univ Waterloo"
10.1126/science.aaw3101,"NL,US","Delft Univ Technol,Northwestern Univ"
10.1063/1.5049506,"AU,DE,US","Univ Sydney,Q CTRL Pty Ltd,Univ Calif Los Angeles,Hella Corp"
10.1103/PhysRevLett.131.110401,GB,Univ Leeds
10.1103/PhysRevB.103.174103,"SE,GB","Natl Phys Lab,Chalmers Univ Technol,Royal Holloway Univ London"
10.1007/s10909-018-1857-8,FI,"Univ Oulu,Aalto Univ"
10.1038/s41567-019-0652-z,US,"Washington Univ,Indiana Univ Purdue Univ Indianapolis,Inst Mat Sci & Engn"
10.1038/NPHYS1697,"FR,DE,RU","CNRS,Univ Grenoble 1,LD Landau Theoret Phys Inst,Karlsruher Inst Technol"
10.1016/j.optcom.2016.01.024,CN,Xi An Jiao Tong Univ
10.1038/s41565-018-0329-2,"FR,JP,US","MIT,Ecole Polytech,Natl Inst Mat Sci"
10.1038/s41586-021-04076-z,"FR,US","Univ Paris Saclay,Lawrence Berkeley Natl Lab"
10.1038/s41534-022-00522-6,US,Virginia Tech
10.1103/PhysRevA.101.032329,"CN,JP,US","Hangzhou Normal Univ,Nanjing Univ,RIKEN,Univ Michigan"
10.1364/OE.26.016250,CN,"Yanbian Univ,Harbin Inst Technol"
10.1103/PhysRevLett.120.050507,CN,"Zhejiang Univ,Chinese Acad Sci,Univ Chinese Acad Sci,Univ Sci & Technol China"
10.1017/S0022377824001326,US,"Univ Colorado Boulder,Rigetti Comp,Univ Southern Calif,Lawrence Livermore Natl Lab"
10.1103/PRXQuantum.2.040355,"CA,US","Univ Sherbrooke,Univ Calif Berkeley,Lawrence Berkeley Natl Lab,Canadian Inst Adv Res"
10.1364/OL.40.001133,CN,Huazhong Univ Sci & Technol
10.1038/srep08102,CN,Nankai Univ
10.1103/PhysRevB.82.165101,"CH,US","Harvard Univ,Univ Calif Berkeley,Boston Univ,Paul Scherrer Inst"
10.1103/PhysRevA.109.022442,CN,"Dalian Minzu Univ,Dalian Univ Technol,Shangrao Normal Univ,Hangzhou Normal Univ"
10.1016/j.physleta.2019.01.063,TR,Istanbul Tech Univ
10.1103/PhysRevB.94.184503,FI,Aalto Univ
10.1103/PhysRevA.85.013823,"AT,SG","Natl Univ Singapore,Univ Innsbruck"
10.1103/PhysRevA.85.053841,"TR,US","Koc Univ,CALTECH"
10.1103/PhysRevA.91.042329,"CN,JP,GB","NTT Corp,Chinese Acad Sci,Osaka Univ,Natl Inst Informat,Natl Inst Informat & Commun Technol"
10.1103/PRXQuantum.5.040323,"IT,US","Natl Inst Stand & Technol,Univ Colorado,Pacific Northwest Natl Lab,Univ Milano Bicocca,Ctr Coll Danville,Amazon Web Serv Ctr Quantum Comp"
10.1103/PhysRevB.109.245110,DE,"Ludwig Maximilians Univ Munchen,Munich Ctr Quantum Sci & Technol MCQST"
10.1119/1.4735707,US,Univ Maryland
10.3389/fphy.2022.880117,CN,"Qufu Normal Univ,Hubei Univ Technol"
10.1103/PhysRevLett.109.147206,AU,Macquarie Univ
10.1038/s41534-022-00577-5,"CZ,DK","Tech Univ Denmark,Palacky Univ"
10.1109/TCAD.2021.3057583,"NL,PK,GB","Delft Univ Technol,UCL,HITEC Univ"
10.1103/PhysRevApplied.15.044026,US,"Univ Chicago,AWS Ctr Quantum Comp,Yale Univ"
10.1103/PhysRevB.108.075107,"CN,FR,ES,SE","Lund Univ,Barcelona Inst Sci & Technol,PSL Univ,Southern Univ Sci & Technol,Sorbonne Univ,ICREA Inst Catalana Recerca & Estudis Avacats"
10.1103/PhysRevLett.126.141302,US,"Univ Chicago,Rutgers State Univ,Univ Calif Berkeley,Fermilab Natl Accelerator Lab"
10.1038/s41534-021-00512-0,"DE,US,GB","Free Univ Berlin,Rice Univ,Microsoft Res"
10.1016/j.ssc.2013.11.003,"EG,SA","King Saud Univ,Al Azhar Univ,Assiut Univ"
10.1103/PhysRevX.11.011032,"DE,NL,CH","Rhein Westfal TH Aachen,Forschungszentrum Julich,Univ Basel,Delft Univ Technol"
10.1038/s41567-022-01776-9,US,Yale Univ
10.1038/s41567-023-02240-y,"AU,FR,DE,NL,US","Google Res,Leiden Univ,Covestro Deutschland AG,Pasqal SAS,Univ Massachusetts,Univ Connecticut,Auburn Univ,Univ Technol Sydney,Univ Calif Riverside,Columbia Univ,Univ Calif Santa Barbara"
10.1103/PhysRevA.89.042321,"CN,US","Fudan Univ,Beijing Computat Sci Res Ctr,Univ Calif"
10.1088/1367-2630/18/2/023042,"DE,US","MIT,Rhein Westfal TH Aachen"
10.1103/PhysRevA.97.042103,"CH,GB","Univ Geneva,Imperial Coll London,Univ Oxford"
10.1021/acsnano.4c05251,"FR,US","Ames Natl Lab,Univ Virginia,Fermilab Natl Accelerator Lab,Northwestern Univ,Rigetti Comp,Iowa State Univ,IIT"
10.1103/PhysRevB.99.134308,"RS,US","Harvard Univ,Univ Belgrade"
10.1088/1402-4896/ad3518,IR,"Farhangian Univ,Univ Kurdistan,Univ Tabriz"
10.1103/PhysRevB.87.024510,US,"Northwestern Univ,Harvard Univ"
10.1063/5.0137747,GB,Loughborough Univ
10.1016/j.rinp.2020.102978,"EG,IT,SA","Princess Nourah Bint Abdulrahman Univ,Imam Mohammad Ibn Saud Islamic Univ IMSIU,Abdus Salam Int Ctr Theoret Phys,Taif Univ,Sohag Univ"
10.1103/PhysRevA.108.042617,CN,South China Normal Univ
10.1103/PhysRevLett.127.180501,CN,"Univ Sci & Technol China,Shanghai Res Ctr Quantum Sci,Henan Key Lab Quantum Informat & Cryptog,QuantumCTek Co Ltd,Chinese Acad Sci"
10.1088/1361-6668/acdafe,CN,"Gusu Lab Mat,Chinese Acad Sci"
10.1103/PhysRevA.105.012405,"DE,GB","Bayer Akad Wissensch,Tech Univ Munich,Munich Ctr Quantum Sci & Technol MCQST"
10.1021/acs.jctc.4c00155,CN,"Tencent,Tsinghua Univ"
10.1007/s11128-018-2144-y,RU,"Dukhov Res Inst Automat VNIIA,Natl Res Nucl Univ MEPhI,Skolkovo,Russian Acad Sci,Moscow Inst Phys & Technol,Natl Res Univ Higher Sch Econ"
10.1038/s41467-024-54520-7,"AT,IT,NL,CH","Ecole Polytech Fed Lausanne EPFL,Univ Basel,Delft Univ Technol,IST Austria,Politecn Milan"
10.1103/PhysRevB.87.174521,US,Yale Univ
10.3390/cimb46110721,"TD,MX","Univ Sonora,UNEPROP,Univ Guadalajara,Gen Hosp State Sonora"
10.1103/PhysRevApplied.13.034037,"CA,CN","D Wave Syst Inc,Simon Fraser Univ,Alibaba Grp"
10.1103/PhysRevLett.131.193605,"NL,KR","Delft Univ Technol,Korea Res Inst Stand & Sci"
10.1088/1367-2630/ab68fd,"CA,US","IBM TJ Watson Res Ctr,Perimeter Inst Theoret Phys,Univ Waterloo"
10.3390/app13179689,CN,Qingdao Univ Technol
10.1038/srep07590,"US,GB",Univ Calif Santa Barbara
10.1103/PhysRevB.107.075412,CA,"D Wave Syst Inc,Simon Fraser Univ"
10.1038/s41534-021-00503-1,CN,"Nankai Univ,Chinese Acad Sci,Zhejiang Univ,Univ Chinese Acad Sci,Tsinghua Univ,Shanghai Qi Zhi Inst"
10.1103/PhysRevA.109.042620,US,"Oak Ridge Natl Lab,Univ Tennessee"
10.1038/s41586-019-1709-y,"FR,DE,CH","Univ Basel,Univ Lyon,Ruhr Univ Bochum"
10.1103/PhysRevA.101.062334,CN,"Nanjing Univ,Shangrao Normal Univ,Hangzhou Normal Univ"
10.1016/j.cjph.2023.02.003,CN,"Sun Yat sen Univ,QUDOOR Technol Inc"
10.1007/s11433-017-9156-1,CN,"Zhejiang Univ,Collaborat Innovat Ctr Adv Microstruct"
10.1038/s42005-019-0133-9,"CN,JP,GB","NTT Corp,Univ Sci & Technol China"
10.1103/PhysRevLett.130.210602,US,Univ Southern Calif
10.1038/s41598-021-81503-1,KR,Hongik Univ
10.1088/1367-2630/18/3/033015,"CA,CN","Univ Calgary,Canadian Inst Adv Res,Univ Sci & Technol China"
10.1103/PhysRevLett.126.187701,"IT,US","Univ Calif Berkeley,Ist NanoSci CNR,Lawrence Berkeley Natl Lab"
10.1088/1402-4896/aadbfc,CL,"Pontificia Univ Catolica Chile,Univ Mayor"
10.1016/j.rinp.2018.03.022,US,"Metropolitan State Univ,Joint Inst Nucl Astrophys Ctr Evolut Elements"
10.1088/1367-2630/16/8/083030,JP,Nagoya Inst Technol
