DOI,gate,spin,cavity,entanglement,state,photon,error,mode,silicon,measurement,ion,chip,fidelity,scheme,atom,polarization,control,information,generation,center,device,circuit,microwave,waveguide,source,field,frequency,noise,platform,emitter,couple,diamond,quantum computing,phase,network,protocol,quantum network,interaction,qkd,rate,memory,computation,number,technology,emission,quantum state,defect,loss,coherence,electron,level,channel,efficiency,code,resource,crystal,interface,resonator,distribution,wave,scale,order,property,process,structure,fiber,architecture,correlation,quantum dot,node,algorithm,material,dynamic,distance,quantum communication,optic,space,transition,realization,pair,tomography
10.1038/s41467-023-37518-5,0.0,0.0,0.0,0.0,0.91,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,3.95,1.63,1.67,0.0,0.0,1.83,2.32,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.53,2.05,0.0,0.0,0.0,0.0,0.0,0.0
10.1002/qute.202300007,4.32,0.0,0.0,0.0,0.91,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,2.1,0.0,3.38,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,1.98,1.47,0.0,0.0,0.0,11.82,0.0,1.98,0.0,0.0,4.94,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1038/s41534-023-00737-1,3.24,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,10.4,1.95,3.96,0.0,2.1,0.0,0.0,0.0,0.0,0.0,3.11,1.61,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,1.77,0.0,1.69,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,2.78
10.1140/epjqt/s40507-023-00192-z,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,5.86,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,4.13,3.12,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.21468/SciPostPhys.15.4.170,2.16,3.23,0.0,0.0,3.18,0.0,1.84,0.0,0.0,1.33,2.6,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,2.34,0.0
10.1038/s41567-022-01875-7,0.0,0.0,0.0,2.48,0.0,0.39,0.0,0.0,0.0,5.31,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,1.69,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1021/acs.nanolett.3c04056,0.0,3.23,6.19,0.0,0.45,0.79,0.0,0.0,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71,1.56,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1063/5.0138627,9.73,1.62,3.09,0.0,0.91,0.79,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,2.1,0.0,5.07,0.0,1.63,0.0,0.0,1.61,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,1.51,0.0,1.87,0.0,0.0,0.0,0.0,7.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0
10.1103/PhysRevA.107.032616,11.89,1.62,6.19,0.0,1.36,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,2.13,0.0,0.0,0.0,1.61,6.96,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,1.87,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0
10.1038/s41565-022-01282-2,1.08,11.31,0.0,0.0,0.0,0.39,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,4.95,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,1.82,0.0,2.13,0.0,0.0,0.0,0.0,0.0,7.57,0.0,0.0,2.5,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevLett.131.113601,0.0,0.0,0.0,1.24,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,0.0,0.0,2.78
10.1103/PhysRevX.13.021039,0.0,0.0,0.0,1.24,0.91,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,10.5,0.0,0.0,0.0,1.63,0.0,0.0,0.0,2.32,4.17,0.0,0.0,0.0,0.0,1.47,0.0,3.54,0.0,0.0,1.89,0.0,0.0,1.67,1.65,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.4,1.96,0.0,0.0
10.1063/5.0137728,2.16,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevApplied.20.024058,0.0,0.0,1.55,0.0,1.36,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,12.5,0.0,0.0,1.87,0.0,1.47,2.07,1.77,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0
10.1364/OE.487467,0.0,3.23,4.64,0.0,0.0,0.39,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,3.54,10.51,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,2.13,3.08,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PRXQuantum.4.020328,0.0,0.0,0.0,0.0,0.45,0.39,1.84,0.0,0.0,2.66,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,5.89,0.0,0.0,0.0,0.0,0.0,12.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0
10.1016/j.physleta.2023.128925,0.0,0.0,0.0,4.96,2.27,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,0.0,0.0,0.0
10.1103/PRXQuantum.4.030340,1.08,0.0,0.0,0.0,0.91,0.39,9.21,0.0,1.89,1.33,0.0,5.84,1.32,1.55,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1038/s41534-023-00751-3,0.0,0.0,0.0,0.0,0.0,0.79,1.84,0.0,1.89,0.0,0.0,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,1.78,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,0.0,0.0,0.0,1.51,0.0,0.0,0.0,1.96,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,6.66,0.0,0.0,0.0,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,0.0,2.13,0.0,2.2,0.0,0.0,0.0,0.0,0.0
10.1038/s41534-023-00722-8,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,2.1,0.0,0.0,0.0,0.0,0.0,1.56,1.61,0.0,10.42,0.0,0.0,0.0,0.0,0.0,2.07,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1021/acs.nanolett.3c01511,0.0,9.69,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,6.76,1.06,0.0,4.85,0.0,3.21,4.64,0.0,0.0,1.78,0.0,0.0,5.86,0.0,0.0,5.25,0.0,0.0,1.98,0.0,1.67,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1126/science.adf9887,1.08,0.0,0.0,0.0,1.36,0.39,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,2.47,1.92,2.2,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0
10.1364/OE.482008,0.0,6.46,1.55,0.0,0.45,0.0,0.0,1.58,9.47,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,1.69,0.0,0.0,1.63,1.67,0.0,0.0,0.0,0.0,0.0,0.0,4.53,2.3,0.0,2.95,0.0,0.0,2.47,1.92,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,3.63,2.1,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1038/s41467-023-37513-w,0.0,3.23,6.19,0.0,0.0,1.18,0.0,0.0,0.0,1.33,20.8,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,0.0,1.87,0.0,0.0,2.07,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,2.32,0.0,0.0,0.0,18.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.52,2.08,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.4,0.0,0.0,0.0
10.1103/PhysRevA.107.L060601,4.32,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,1.63,1.67,1.65,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1038/s41566-023-01196-y,0.0,0.0,0.0,0.0,0.91,1.57,0.0,1.58,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevApplied.20.064007,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,11.95,0.0,0.0,1.32,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66
10.1103/PhysRevApplied.19.054029,0.0,4.85,0.0,6.2,0.45,1.18,0.0,1.58,0.0,0.0,0.0,0.0,1.32,3.09,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,5.0,1.65,0.0,1.83,6.96,0.0,0.0,0.0,0.0,0.0,0.0,7.85,0.0,0.0,0.0,2.2,2.07,0.0,0.0,0.0,0.0,0.0,4.44,0.0,3.63,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.2,2.28,0.0,0.0,7.02,0.0
10.1038/s41566-023-01224-x,11.89,0.0,0.0,0.0,0.0,3.15,0.0,0.0,7.57,1.33,0.0,11.69,3.96,0.0,0.0,5.76,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,1.47,0.0,0.0,0.0,1.69,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevA.108.052410,0.0,0.0,0.0,3.72,1.82,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevE.108.054116,0.0,3.23,3.09,2.48,1.82,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,1.61,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,1.96,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,10.19,0.0,0.0,0.0,2.28,2.4,0.0,0.0,0.0
10.1126/science.ade7651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1002/qute.202200125,1.08,0.0,0.0,1.24,0.91,0.79,1.84,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1088/1361-6455/acf9d2,0.0,0.0,7.74,0.0,0.91,1.97,0.0,1.58,0.0,1.33,0.0,0.0,0.0,1.55,4.2,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.0,4.13,0.0,0.0,1.69,0.0,0.0,0.0,1.67,0.0,0.0,1.83,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1038/s41467-023-37842-w,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.76,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1038/s41534-023-00708-6,0.0,0.0,0.0,3.72,0.45,0.0,0.0,1.58,1.89,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,1.06,3.25,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,1.77,0.0,3.38,0.0,3.95,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1002/andp.202200507,4.32,0.0,0.0,0.0,0.45,1.18,0.0,0.0,0.0,1.33,0.0,0.0,2.64,0.0,6.3,5.76,1.69,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1038/s41467-022-35773-6,0.0,0.0,0.0,0.0,1.36,0.79,0.0,0.0,5.68,0.0,0.0,9.74,1.32,3.09,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,0.0,0.0,1.93,0.0,5.6,1.98,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevA.108.023702,0.0,3.23,3.09,0.0,2.73,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0
10.1103/PhysRevLett.131.120603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,2.07,0.0,0.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
