DOI,gate,noise,silicon,electron,state,field,quantum dot,donor,charge,control,hole,couple,photon,fidelity,interaction,exchange,dot,valley,relaxation,orbit,center,readout,entanglement,decoherence,coherence,resonator,measurement,phase,device,semiconductor,sequence,bath,frequency,error,diamond,information,resonance,scheme,temperature,transition,ion,energy,cavity,dynamic,order,environment,singlet,phonon,architecture,structure,parameter,triplet,interface,metal,distance,complex,molecule,regime,level,vacancy,computation,microwave,function
10.1039/c7sc05464e,0.0,0.0,0.0,0.0,1.93,0.93,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,1.04,0.0,0.0,0.0,8.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,2.71,1.85,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,5.48,0.0,0.0,0.0,0.0,0.0,0.0
10.1021/jacs.8b08105,0.0,0.0,0.0,4.23,0.64,0.93,0.0,7.36,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,13.84,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,2.19,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,10.97,0.0,0.0,0.0,0.0,0.0,0.0
10.1038/s41467-018-04544-7,0.0,4.07,0.0,1.41,2.58,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.8,1.46,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,1.98,0.0,0.0,0.0,2.09,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevB.98.075201,0.0,0.0,0.0,0.0,1.29,1.86,0.0,0.0,0.0,1.22,0.0,2.07,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,4.17,1.47,3.76,1.91,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0
10.1063/1.5043108,1.78,0.0,0.0,0.0,0.64,0.0,2.34,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93
10.1038/s41598-018-24004-y,8.01,0.0,2.85,2.82,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0
10.1063/1.5040474,2.67,0.0,5.69,0.0,0.64,3.73,2.34,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,10.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1038/s41598-018-19977-9,0.0,0.0,0.0,0.71,0.0,1.86,0.0,0.0,0.0,2.44,0.0,1.03,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97,1.86,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.46,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevB.97.115445,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,1.22,0.0,1.03,0.0,0.0,0.0,0.0,0.0,13.35,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevB.97.241202,0.0,0.0,0.0,0.71,1.93,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,1.47,1.88,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,6.63,0.0,0.0,0.0
10.1103/PhysRevLett.121.256804,0.89,0.0,0.0,0.0,1.93,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,1.98
10.1103/PhysRevB.98.035432,0.0,0.0,2.85,1.41,0.0,0.93,0.0,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98
10.1063/1.5048949,0.0,0.0,5.69,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,1.85,0.0,32.47,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1002/qute.201800067,2.67,0.0,0.0,0.71,0.64,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,2.85,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,2.17,0.0,0.0
10.3389/fchem.2019.00662,0.0,4.07,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48,0.0,2.15,0.0,0.0,0.0,0.0
10.1103/PhysRevB.99.205417,0.0,1.36,0.0,0.0,0.64,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.43,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,1.61,0.0,0.0,5.21,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0
10.1038/s41534-019-0169-4,1.78,0.0,0.0,0.0,0.64,0.0,1.56,0.0,0.0,0.0,0.0,3.1,12.52,0.0,1.04,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,1.98,0.0,0.0,16.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0
10.1103/PhysRevApplied.12.044054,1.78,0.0,0.0,2.82,0.64,0.0,0.0,0.0,0.0,4.87,0.0,0.0,0.0,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.3390/e21111042,2.67,1.36,0.0,2.12,0.0,0.0,0.78,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,3.01,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,2.4,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,1.98
10.1038/s41467-019-10848-z,4.45,0.0,4.27,0.0,0.64,0.0,0.78,0.0,0.0,1.22,2.43,1.03,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,6.63,0.0,0.0,0.0,2.48,0.0,2.13,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevLett.123.050401,0.0,0.0,0.0,0.71,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,2.25,0.0,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1088/1367-2630/ab51f5,0.0,0.0,1.42,0.0,2.58,0.93,0.0,0.0,0.0,0.0,0.0,1.03,2.09,1.42,1.04,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12,0.0,0.0,0.0,0.0,2.6,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,1.98
10.1038/s41467-019-13000-z,0.0,0.0,0.0,0.0,0.64,0.93,0.78,0.0,0.0,0.0,0.0,2.07,4.17,0.0,2.08,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevB.100.064405,0.89,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,1.46,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevB.99.174416,0.0,1.36,0.0,0.0,0.64,0.93,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1038/s41565-019-0426-x,0.89,0.0,0.0,2.82,0.64,0.0,0.78,0.0,0.0,1.22,0.0,0.0,0.0,4.27,0.0,1.79,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,2.19,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1109/LED.2018.2880303,0.0,0.0,0.0,1.41,0.0,0.0,0.78,0.0,0.0,0.0,4.85,0.0,0.0,1.42,0.0,0.0,3.08,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevApplied.11.061006,3.56,0.0,1.42,0.71,0.64,0.93,1.56,0.0,1.53,2.44,0.0,1.03,0.0,1.42,0.0,1.79,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevLett.123.063601,0.0,0.0,0.0,0.71,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,1.86,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0
10.1038/s41565-019-0488-9,2.67,1.36,2.85,2.82,1.29,0.0,0.78,0.0,6.11,0.0,0.0,0.0,0.0,2.85,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,1.54,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevB.99.104425,0.0,1.36,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,3.7,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,1.96,0.0,0.0,0.0,2.35,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0
10.1103/PhysRevB.99.205415,1.78,1.36,0.0,0.0,0.64,0.0,1.56,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevB.100.115435,0.89,5.42,2.85,0.71,0.0,1.86,0.0,2.45,3.05,0.0,0.0,0.0,0.0,0.0,1.04,0.0,1.54,0.0,0.0,1.99,0.0,0.0,0.0,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,2.6,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0
10.1038/s41928-019-0234-1,3.56,6.78,7.11,0.0,0.64,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,1.54,0.0,3.34,1.51,0.0,0.0,0.0,11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,2.23,0.0,0.0,2.4,2.28,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0
10.1103/PhysRevA.99.042310,8.9,5.42,2.85,0.0,0.64,0.0,0.0,0.0,0.0,3.65,0.0,1.03,0.0,5.69,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0
10.1063/1.5088412,5.34,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,1.96,2.21,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,1.98
10.1103/PhysRevB.99.115317,0.0,0.0,2.85,0.0,1.29,1.86,1.56,0.0,0.0,0.0,7.28,3.1,0.0,0.0,0.0,0.0,4.61,0.0,0.0,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,5.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
10.1038/s41467-019-11160-6,0.0,0.0,0.0,0.71,0.64,0.0,1.56,0.0,0.0,4.87,0.0,0.0,0.0,0.0,1.04,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,1.8,8.78,0.0,0.0,0.0,0.0,0.0,7.12,21.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1134/S0012500819070036,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,8.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevB.100.075433,0.0,0.0,0.0,0.71,0.0,0.0,0.78,0.0,1.53,0.0,2.43,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,2.71,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevB.99.245306,1.78,1.36,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,3.1,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,11.05,0.0,0.0,0.0,9.93,1.54,0.0,0.0,3.01,0.0,0.0,1.86,0.0,0.0,0.0,0.0,5.73,0.0,0.0,0.0,3.7,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevX.9.021011,6.23,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,2.37,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0
10.1103/PhysRevApplied.11.044026,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0,2.21,2.17,0.0,0.0
10.1021/jacs.8b13155,0.89,0.0,0.0,2.12,1.29,0.0,0.0,9.82,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,1.99,0.0,0.0,1.8,1.46,0.0,1.54,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,1.88,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1038/s41598-019-52868-1,0.0,2.71,1.42,0.0,1.29,0.0,0.78,0.0,1.53,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.51,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevB.100.085419,10.68,1.36,4.27,0.71,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0
10.1103/PhysRevB.100.041304,0.0,0.0,0.0,0.0,0.0,0.93,0.78,0.0,0.0,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevB.100.245427,0.0,2.71,0.0,0.71,0.64,1.86,0.78,0.0,0.0,1.22,0.0,4.14,4.17,2.85,0.0,0.0,0.0,0.0,4.29,0.0,0.0,13.26,0.0,0.0,1.46,14.9,0.0,0.0,0.0,4.52,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,1.98,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,7.36,1.98
10.1038/s41586-019-1381-2,5.34,0.0,7.11,4.23,1.29,0.0,0.78,7.36,0.0,1.22,0.0,2.07,0.0,4.27,3.12,7.16,0.0,0.0,0.0,1.99,0.0,4.42,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1088/2058-9565/aaf3c4,8.9,4.07,1.42,2.12,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,1.79,3.08,5.34,0.0,1.99,0.0,0.0,2.25,1.8,0.0,0.0,3.08,2.13,0.0,1.51,0.0,0.0,0.0,8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevB.99.140403,0.0,0.0,0.0,0.0,0.64,0.93,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,1.91,1.85,0.0,0.0,1.85,0.0,4.17,1.61,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
